"Item_Identifier","Item_Weight","Item_Fat_Content","Item_Visibility","Item_Type","Item_MRP","Outlet_Identifier","Outlet_Establishment_Year","Outlet_Size","Outlet_Location_Type","Outlet_Type","Item_Outlet_Sales","Item_Id_Category","Outlet_Age","Item_MRP_clusters","sommes_num","Qty_Vente","MrpParUnite","Visi_plus_MRP","Visi_fois_MRP","MRP_plus_Weight","MRP_fois_Weight","Outlet_Ranking","Sum_of_ordinals","ItemAvgMRPmap","produit_num"
"90","FDN27",20.85,"Low Fat",0.039624006,"Meat",117.2808,"OUT049","1999","Medium","Tier 1","Supermarket Type1",1523.3504,"FD",22,"1",138.170424006,12.9889154917088,58.6404,117.320424006,4.6471351228848,138.1308,2445.30468,10,4640.43938716369,5.63190620836664,2.83851222359182e+26
"91","FDW20",20.75,"Low Fat",0.040421193,"Fruits and Vegetables",122.173,"OUT010","1998","Medium","Tier 3","Grocery Store",369.519,"FD",23,"1",142.963421193,3.02455534365203,61.0865,122.213421193,4.938378412389,142.923,2535.08975,1,3571.35060828279,5.94675769745649,1.86294813827546e+24
"92","DRG27",8.895,"Low Fat",0.105274111,"Dairy",39.9138,"OUT049","1999","Medium","Tier 1","Supermarket Type1",690.4346,"DR",22,"4",48.914074111,17.2981424970812,19.9569,40.019074111,4.2018898116318,48.8088,355.033251,10,1325.51749297006,4.60713509462245,1.4377413604653e+22
"93","DRI25",19.6,"Low Fat",0.033970195,"Soft Drinks",55.1614,"OUT045","2002","Small","Tier 2","Supermarket Type1",1381.535,"DR",19,"4",74.795370195,25.0453215473139,18.3871333333333,55.195370195,1.873843514473,74.7614,1081.16344,8,2842.85203499712,2.86197619047619,2.36209566594197e+23
"94","FDA44",19.7,"Low Fat",0.053212652,"Fruits and Vegetables",57.893,"OUT035","2004","Small","Tier 2","Supermarket Type1",622.523,"FD",17,"4",77.646212652,10.7529925897777,19.2976666666667,57.946212652,3.080640062236,77.593,1140.4921,7,2138.77953917108,2.87104906937394,1.4550245350091e+23
"95","NCR17",9.8,"Non Edible",0.024378706,"Health and Hygiene",114.5492,"OUT035","2004","Small","Tier 2","Supermarket Type1",1274.3412,"NC",17,"1",124.373578706,11.1248371878634,38.1830666666667,114.573578706,2.7925612693352,124.3492,1122.58216,7,2977.75705126667,11.7894591836735,8.06914200409599e+23
"96","FDU04",7.93,"Low Fat",0.009714595,"Frozen Foods",120.0414,"OUT019","1985","Small","Tier 1","Grocery Store",487.3656,"FD",36,"1",127.981114595,4.05997930713904,40.0138,120.051114595,1.166153584233,127.9714,951.928302,5,2042.53533000972,15.3674176824996,5.52265839077996e+21
"97","FDF41",12.15,"Low Fat",0.131383762,"Frozen Foods",246.046,"OUT049","1999","Medium","Tier 1","Supermarket Type1",1231.73,"FD",22,"2",258.327383762,5.00609642099445,123.023,246.177383762,32.326449105052,258.196,2989.4589,10,5458.45029328235,20.3083127572016,2.26039936443678e+29
"98","FDB56",8.75,"Regular",0.07461309,"Fruits and Vegetables",187.4556,"OUT035","2004","Small","Tier 2","Supermarket Type1",3755.112,"FD",17,"3",196.28021309,20.0320075793948,62.4852,187.53021309,13.986641553804,196.2056,1640.2365,7,6308.6260660307,21.4334971428571,8.83524615100332e+27
"99","NCP18",12.15,"Non Edible",0.028459761,"Household",149.9708,"OUT027","1985","Medium","Tier 3","Supermarket Type3",4363.6532,"NC",36,"3",162.149259761,29.0966854881083,74.9854,149.999259761,4.2681331249788,162.1208,1822.14522,6,6991.09146375324,12.3890004572474,1.19284319763456e+27
"100","FDB56",8.75,"Regular",0.074627201,"Fruits and Vegetables",187.8556,"OUT046","1997","Small","Tier 1","Supermarket Type1",1314.2892,"FD",24,"3",196.680227201,6.996273733655,62.6185333333333,187.930227201,14.0191376201756,196.6056,1643.7365,9,3871.03354149991,21.4334971428571,1.22143959504231e+27
"101","FDT28",13.3,"Low Fat",0.063695084,"Frozen Foods",151.0708,"OUT045","2002","Small","Tier 2","Supermarket Type1",1805.6496,"FD",19,"3",164.434495084,11.9523402272312,50.3569333333333,151.134495084,9.6224672959472,164.3708,2009.24164,8,4580.40810580971,11.322783625731,9.80321838353243e+26
"102","FDD10",20.6,"Regular",0.045797829,"Snack Foods",178.5344,"OUT027","1985","Medium","Tier 3","Supermarket Type3",2854.9504,"FD",36,"3",199.180197829,15.9910381416691,89.2672,178.580197829,8.1764879218176,199.1344,3677.80864,6,7491.85799265689,8.64406472491909,3.98371184007661e+28
"103","FDW57",8.31,"Regular",0.115857223,"Snack Foods",179.1028,"OUT049","1999","Medium","Tier 1","Supermarket Type1",3896.2616,"FD",22,"3",187.528657223,21.754331032234,89.5514,179.218657223,20.7503530395244,187.4128,1488.344268,10,6309.73935448689,21.3420938628159,6.11900906105435e+28
"104","DRB48",16.75,"Regular",0.024832806,"Soft Drinks",38.7822,"OUT013","1987","High","Tier 3","Supermarket Type1",667.7974,"DR",34,"4",55.557032806,17.219172713255,38.7822,38.807032806,0.9630708488532,55.5322,649.60185,2,1635.00777428661,2.33724577114428,9.76999342511497e+20
"105","FDP09",19.75,"Low Fat",0.034027909,"Snack Foods",212.0902,"OUT018","2009","Medium","Tier 3","Supermarket Type2",3185.853,"FD",12,"2",231.874227909,15.0212173876964,106.0451,212.124227909,7.2169860253918,231.8402,4188.78145,4,8451.08671625184,10.7579848101266,1.44684264028756e+28
"106","FDH14",17.1,"Regular",0.0467696,"Canned",141.1838,"OUT013","1987","High","Tier 3","Supermarket Type1",2247.7408,"FD",34,"3",158.3305696,15.9206707851751,141.1838,141.2305696,6.60310985248,158.2838,2414.24298,2,5497.81339919765,8.24115789473684,1.35995884012132e+27
"107","FDA47",10.5,"Regular",0.116576702,"Baking Goods",163.121,"OUT013","1987","High","Tier 3","Supermarket Type1",1794.331,"FD",34,"3",173.737576702,11,163.121,163.237576702,19.016108206942,173.621,1712.7705,2,4434.41297038594,15.5332169312169,6.2754525130374e+27
"108","FDG12",6.635,"Regular",0.00633100542857143,"Baking Goods",121.3098,"OUT045","2002","Small","Tier 2","Supermarket Type1",2530.7058,"FD",19,"1",127.951131005429,20.8615116008764,40.4366,121.316131005429,0.768013002338914,127.9448,804.890523,8,3944.50897784595,18.2263786318345,4.07162654258325e+22
"109","DRE60",9.395,"Low Fat",0.159482821,"Soft Drinks",225.372,"OUT019","1985","Small","Tier 1","Grocery Store",679.116,"DR",36,"2",234.926482821,3.01331132527554,75.124,225.531482821,35.942962334412,234.767,2117.36994,5,3897.77048604698,24.0369936727574,1.18645406978098e+28
"110","DRK49",14.15,"Low Fat",0.035913805,"Soft Drinks",41.4138,"OUT013","1987","High","Tier 3","Supermarket Type1",812.276,"DR",34,"4",55.599713805,19.6136553515978,41.4138,41.449713805,1.487327137509,55.5638,586.00527,2,1721.70308804986,2.89567491166078,3.78753270624367e+21
"111","FDD03",13.3,"Low Fat",0.079806266,"Dairy",232.53,"OUT046","1997","Small","Tier 1","Supermarket Type1",699.09,"FD",24,"2",245.909806266,3.00645078054445,77.51,232.609806266,18.55735103298,245.83,3092.649,9,4917.51345021533,17.5031954887218,8.56747846256509e+27
"112","FDS52",8.89,"Low Fat",0.005505481,"Frozen Foods",102.4016,"OUT017","2007","Small","Tier 2","Supermarket Type1",2732.4432,"FD",14,"1",111.297105481,26.6835986937704,34.1338666666667,102.407105481,0.5637700631696,111.2916,910.350224,3,4169.4120250737,11.3961304836895,7.05538703430248e+21
"113","FDW39",6.69,"Regular",0.064625342,"Meat",176.937,"OUT019","1985","Small","Tier 1","Grocery Store",176.437,"FD",36,"3",183.691625342,0.997174135426734,58.979,177.001625342,11.434614137454,183.627,1183.70853,5,2212.75516317886,26.3986547085202,1.9696680870247e+24
"114","FDX34",6.195,"Low Fat",0.071636937,"Snack Foods",121.7098,"OUT027","1985","Medium","Tier 3","Supermarket Type3",4097.3332,"FD",36,"1",127.976436937,33.6647763779088,60.8549,121.781436937,8.7189172748826,127.9048,753.992211,6,5514.91354322551,19.5596933010492,3.85009246123026e+26
"115","FDV11",9.1,"Regular",0.0895920895714286,"Breads",173.2054,"OUT045","2002","Small","Tier 2","Supermarket Type1",3151.8972,"FD",19,"3",182.394992089571,18.1974534281264,57.7351333333333,173.294992089571,15.5178337110551,182.3054,1576.16914,8,5584.9120168459,19.2464725274725,8.06763143624715e+27
"116","FDD17",7.5,"Low Fat",0.032677678,"Frozen Foods",239.0906,"OUT049","1999","Medium","Tier 1","Supermarket Type1",5942.265,"FD",22,"2",246.623277678,24.8536119780535,119.5453,239.123277678,7.8129256396268,246.5906,1793.1795,10,8916.39453091468,31.71608,2.42087398076108e+28
"117","FDZ16",16.85,"Regular",0.160760054,"Frozen Foods",192.4478,"OUT017","2007","Small","Tier 2","Supermarket Type1",4843.695,"FD",14,"3",209.458560054,25.1688769629998,64.1492666666667,192.608560054,30.9379187201812,209.2978,3242.74543,3,9067.23953947575,11.5150029673591,6.97839959263873e+29
"118","FDZ46",7.485,"Low Fat",0.06911065,"Snack Foods",109.0228,"OUT035","2004","Small","Tier 2","Supermarket Type1",2542.0244,"FD",17,"1",116.57691065,23.3164475687654,36.3409333333333,109.09191065,7.53463657282,116.5078,816.035658,7,3923.07701129017,14.7592251169005,2.97976011460837e+25
"119","DRA12",11.6,"Low Fat",0.041177505,"Soft Drinks",140.3154,"OUT017","2007","Small","Tier 2","Supermarket Type1",2552.6772,"DR",14,"3",151.956577505,18.1924236398856,46.7718,140.356577505,5.777838085077,151.9154,1627.65864,3,4879.38187080296,12.2139712643678,6.1739426651861e+25
"120","FDY58",11.65,"Low Fat",0.040081193,"Snack Foods",227.0694,"OUT018","2009","Medium","Tier 3","Supermarket Type2",1141.847,"FD",12,"2",238.759481193,5.02862560961539,113.5347,227.109481193,9.1012124457942,238.7194,2645.35851,4,4890.37491872586,19.6076738197425,5.4121766955834e+26
"121","NCF19",13,"Non Edible",0.035307322,"Household",47.5034,"OUT017","2007","Small","Tier 2","Supermarket Type1",680.4476,"NC",14,"4",60.538707322,14.3241873213286,15.8344666666667,47.538707322,1.6772178398948,60.5034,617.5442,3,1592.44149630189,3.73487692307692,9.07062542441817e+20
"122","DRJ13",12.65,"Low Fat",0.063017847,"Soft Drinks",159.0578,"OUT045","2002","Small","Tier 2","Supermarket Type1",2085.9514,"DR",19,"3",171.770817847,13.1144238132302,53.0192666666667,159.120817847,10.0234801045566,171.7078,2012.08117,8,4897.070187737,12.6554255599473,1.66182783046952e+27
"123","FDB14",20.25,"Regular",0.171938781,"Canned",92.512,"OUT010","1998","Medium","Tier 3","Grocery Store",186.424,"FD",23,"1",112.933938781,2.01513317191283,46.256,92.683938781,15.906400507872,112.762,1873.368,1,2604.18704911903,4.58627160493827,3.8451470206729e+24
"124","FDJ38",8.6,"Regular",0.040197932,"Canned",190.153,"OUT035","2004","Small","Tier 2","Supermarket Type1",3036.048,"FD",17,"3",198.793197932,15.9663428923025,63.3843333333333,190.193197932,7.643757363596,198.753,1635.3158,7,5584.87672753243,22.0927260981912,8.32062195880645e+26
"125","FDW11",12.6,"Low Fat",0.049058014,"Breads",62.7194,"OUT017","2007","Small","Tier 2","Supermarket Type1",866.8716,"FD",14,"4",75.368458014,13.8214268631396,20.9064666666667,62.768458014,3.0768892032716,75.3194,790.26444,3,2017.03278576548,4.88072839506173,2.72006021784505e+22
"126","FDL40",17.7,"Low Fat",0.01161096,"Frozen Foods",95.041,"OUT035","2004","Small","Tier 2","Supermarket Type1",868.869,"FD",17,"1",112.75261096,9.14204395997517,31.6803333333333,95.05261096,1.10351724936,112.741,1682.2257,7,3075.23655237467,5.44129943502825,7.99103896103314e+22
"127","DRI49",14.15,"Low Fat",0.183507295,"Soft Drinks",82.4276,"OUT046","1997","Small","Tier 1","Supermarket Type1",1137.1864,"DR",24,"1",96.761107295,13.7961847730615,27.4758666666667,82.611107295,15.126065909342,96.5776,1166.35054,9,2791.57611475332,5.79346996466431,1.63380222333991e+26
"128","FDV38",19.25,"Low Fat",0.102349519,"Dairy",52.7956,"OUT017","2007","Small","Tier 2","Supermarket Type1",928.1252,"FD",14,"4",72.147949519,17.579593754025,17.5985333333333,52.897949519,5.4036042653164,72.0456,1016.3153,3,2295.58425766942,2.83042077922078,4.69280175240343e+23
"129","DRG23",8.88,"Low Fat",0.086708987,"Hard Drinks",151.7682,"OUT013","1987","High","Tier 3","Supermarket Type1",762.341,"DR",34,"3",160.734908987,5.02306148455342,151.7682,151.854908987,13.1596668808134,160.6482,1347.701616,2,2961.70315611793,17.1648373373373,1.12722407620821e+26
"130","NCP30",20.5,"Non Edible",0.032835147,"Household",40.2822,"OUT045","2002","Small","Tier 2","Supermarket Type1",707.0796,"NC",19,"4",60.815035147,17.5531525090487,13.4274,40.315035147,1.3226719584834,60.7822,825.7851,8,1844.10118556903,1.93571707317073,5.5157800345439e+21
"131","FDY25",12,"Low Fat",0.033809913,"Canned",180.5976,"OUT027","1985","Medium","Tier 3","Supermarket Type3",7968.2944,"FD",36,"3",192.631409913,44.1218177871688,90.2988,180.631409913,6.1059891440088,192.5976,2167.1712,6,11094.9235655392,15.0883416666667,3.64171988460287e+28
"132","NCH54",13.5,"Non Edible",0.07266912,"Household",160.292,"OUT046","1997","Small","Tier 1","Supermarket Type1",1438.128,"NC",24,"3",173.86466912,8.97192623462182,53.4306666666667,160.36466912,11.64827858304,173.792,2163.942,9,4414.56058108433,11.8397366255144,1.99048417297125e+27
"133","NCR53",12.15,"Non Edible",0.144338493,"Health and Hygiene",224.4404,"OUT027","1985","Medium","Tier 3","Supermarket Type3",6976.2524,"NC",36,"2",236.734738493,31.0828727804798,112.2202,224.584738493,32.3953891043172,236.5904,2726.95086,6,10875.5943885467,18.5119670781893,9.9792211879344e+30
"134","FDS52",8.89,"Low Fat",0.009163216,"Frozen Foods",101.7016,"OUT010","1998","Medium","Tier 3","Grocery Store",101.2016,"FD",23,"1",110.600763216,0.995083656500979,50.8508,101.710763216,0.9319137283456,110.5916,904.127224,1,1525.59113523909,11.3961304836895,1.2891306360963e+19
"135","FDG02",7.855,"Low Fat",0.011307038,"Canned",188.5188,"OUT018","2009","Medium","Tier 3","Supermarket Type2",952.094,"FD",12,"3",196.385107038,5.05039285206568,94.2594,188.530107038,2.1315892353144,196.3738,1480.815174,4,3339.97980102287,24.2049536742344,4.72184600786563e+23
"136","NCO26",7.235,"Non Edible",0.076855628,"Household",116.0492,"OUT046","1997","Small","Tier 1","Supermarket Type1",1969.4364,"NC",24,"1",123.361055628,16.9707020815309,38.6830666666667,116.126055628,8.9190341448976,123.2842,839.615962,9,3409.62543787368,16.0845089457114,5.31425957247795e+25
"137","FDH35",18.25,"Low Fat",0.059956876,"Starchy Foods",165.4526,"OUT027","1985","Medium","Tier 3","Supermarket Type3",5262.4832,"FD",36,"3",183.762556876,31.8065911324452,82.7263,165.512556876,9.9200210220776,183.7026,3019.50995,6,9190.59050264552,9.02388675799087,1.50577205905811e+29
"138","FDB51",6.92,"Low Fat",0.038532062,"Dairy",60.5852,"OUT045","2002","Small","Tier 2","Supermarket Type1",1314.2892,"FD",19,"4",67.543732062,21.6932386127305,20.1950666666667,60.623732062,2.3344726826824,67.5052,419.249584,8,2083.20313207912,8.99171965317919,1.32936991012446e+22
"139","FDX44",9.3,"Low Fat",0.043209581,"Fruits and Vegetables",90.8172,"OUT017","2007","Small","Tier 2","Supermarket Type1",535.3032,"FD",14,"1",100.160409581,5.89429315151755,30.2724,90.860409581,3.9241731595932,100.1172,844.59996,3,1841.03751373841,9.58488410991637,2.92918041343387e+22
"140","NCN07",18.5,"Non Edible",0.056816465,"Others",132.1284,"OUT010","1998","Medium","Tier 3","Grocery Store",263.6568,"NC",23,"1",150.685216465,1.99545896264543,66.0642,132.185216465,7.507068614106,150.6284,2444.3754,1,3412.39089803925,7.09775135135135,2.88765668975309e+24
"141","NCC31",8.02,"Non Edible",0.019866705,"Household",154.5972,"OUT035","2004","Small","Tier 2","Supermarket Type1",1402.1748,"NC",17,"3",162.637066705,9.06985896251679,51.5324,154.617066705,3.071336966226,162.6172,1239.869544,7,3387.42553772284,19.4422942643392,2.52374276592494e+24
"142","NCX54",9.195,"Non Edible",0.048331717,"Household",105.1622,"OUT017","2007","Small","Tier 2","Supermarket Type1",1693.7952,"NC",14,"1",114.405531717,16.1065021462084,35.0540666666667,105.210531717,5.0826696894974,114.3572,966.966429,3,3195.07140450819,11.5081843997342,1.91807844392826e+24
"143","NCO55",12.8,"Non Edible",0.091221855,"Others",105.5938,"OUT045","2002","Small","Tier 2","Supermarket Type1",2143.876,"NC",19,"1",118.485021855,20.3030480956268,35.1979333333333,105.685021855,9.632462312499,118.3938,1351.60064,8,4070.71781090546,8.379203125,2.84535969732891e+26
"144","NCC30",16.6,"Non Edible",0.027622076,"Household",177.6344,"OUT049","1999","Medium","Tier 1","Supermarket Type1",2676.516,"NC",22,"3",194.262022076,15.0675544826903,88.8172,177.662022076,4.9066308970144,194.2344,2948.73104,10,6553.5450401453,10.7048835341365,3.3296902866009e+27
"145","FDI16",14,"Regular",0.135923852571429,"Frozen Foods",53.064,"OUT035","2004","Small","Tier 2","Supermarket Type1",905.488,"FD",17,"4",67.1999238525714,17.0640735715363,17.688,53.1999238525714,7.21266331285031,67.064,742.896,7,1992.05136623067,3.80671428571429,8.60610118561259e+23
"146","FDP16",18.6,"Low Fat",0.039355947,"Frozen Foods",246.3802,"OUT049","1999","Medium","Tier 1","Supermarket Type1",7370.406,"FD",22,"2",265.019555947,29.9147658781022,123.1901,246.419555947,9.6965260930494,264.9802,4582.67172,10,13218.6893563734,13.2121971326165,1.97480269981772e+30
"147","FDB11",16,"Low Fat",0.060836524,"Starchy Foods",226.8404,"OUT035","2004","Small","Tier 2","Supermarket Type1",6301.1312,"FD",17,"2",242.901236524,27.7778173552859,75.6134666666667,226.901236524,13.8001814387696,242.8404,3629.4464,7,11051.3473959407,14.0803027777778,5.67100464385734e+29
"148","NCB06",17.6,"Non Edible",0.082316506,"Health and Hygiene",160.692,"OUT035","2004","Small","Tier 2","Supermarket Type1",1597.92,"NC",17,"3",178.374316506,9.94399223358973,53.564,160.774316506,13.227603982152,178.292,2828.1792,7,5248.78083274534,9.10686868686869,5.52287039482647e+27
"149","FDA45",21.25,"Low Fat",0.155350299,"Snack Foods",178.237,"OUT035","2004","Small","Tier 2","Supermarket Type1",529.311,"FD",17,"3",199.642350299,2.96970326026583,59.4123333333333,178.392350299,27.689171242863,199.487,3787.53625,7,5239.78905288621,8.32232941176471,1.50133899686498e+28
"150","NCO26",7.235,"Non Edible",0.076841095,"Household",117.5492,"OUT035","2004","Small","Tier 2","Supermarket Type1",1969.4364,"NC",17,"1",124.861041095,16.7541454982254,39.1830666666667,117.626041095,9.032609244374,124.7842,850.468462,7,3415.87479311159,16.0845089457114,3.16148720307131e+25
"151","DRJ25",14.6,"Low Fat",0.151419185,"Soft Drinks",50.3692,"OUT017","2007","Small","Tier 2","Supermarket Type1",1034.6532,"DR",14,"4",65.120619185,20.5413864028017,16.7897333333333,50.520619185,7.626863213102,64.9692,735.39032,3,2097.69469979024,3.37536377473364,4.61961158009495e+23
"152","FDR28",13.85,"Regular",0.026001976,"Frozen Foods",161.521,"OUT018","2009","Medium","Tier 3","Supermarket Type2",1794.331,"FD",12,"3",175.397001976,11.1089641594591,80.7605,161.547001976,4.199865165496,175.371,2237.06585,4,4849.41431459655,11.7897232250301,5.9952572896248e+25
"153","FDI04",13.65,"Regular",0.073209447,"Frozen Foods",197.6426,"OUT018","2009","Medium","Tier 3","Supermarket Type2",2768.3964,"FD",12,"3",211.365809447,14.0070834931336,98.8213,197.715809447,14.4693054496422,211.2926,2697.82149,4,6459.97812568233,14.5108131868132,1.60971026444974e+28
"154","DRK12",9.5,"Low Fat",0.041683481,"Soft Drinks",31.29,"OUT027","1985","Medium","Tier 3","Supermarket Type3",898.83,"DR",36,"4",40.831683481,28.725790987536,15.645,31.331683481,1.30427612049,40.79,297.255,6,1453.48279410153,3.40245614035088,4.08714906748298e+20
"155","FDX20",7.365,"Low Fat",0.042560252,"Fruits and Vegetables",226.172,"OUT046","1997","Small","Tier 1","Supermarket Type1",3169.208,"FD",24,"2",233.579560252,14.0123799586156,75.3906666666667,226.214560252,9.625937315344,233.537,1665.75678,9,5910.62546120461,30.8055819567021,4.28874735661963e+27
"156","NCI18",18.35,"Non Edible",0.014081156,"Household",223.5746,"OUT018","2009","Medium","Tier 3","Supermarket Type2",3589.9936,"NC",12,"2",241.938681156,16.057251584035,111.7873,223.588681156,3.1481888202376,241.9246,4102.59391,4,8811.59336424087,12.1798147138965,1.5381142657199e+27
"157","FDB36",5.465,"Regular",0.0485448542,"Baking Goods",132.5626,"OUT018","2009","Medium","Tier 3","Supermarket Type2",262.3252,"FD",12,"1",138.0761448542,1.97887790372247,66.2813,132.6111448542,6.43523208937292,138.0276,724.454609,4,1634.0450960381,24.011912168344,3.92772180208452e+22
